trip_duration_sec,trip_duration_min,trip_duration_hr,distance_traveled_Km,KPH,wait_time_cost,distance_cost,fare_w_flag,tip,miscellaneous_fees,total_fare_new,num_of_passengers,surge_applied
928,15.47,0.257833333,3.51,13.61344538,6.17,5.45,14.32,0,13.5,27.82,1,FALSE
1380,23,0.383333333,5.63,14.68695652,9.18,8.75,20.63,21,34.13,75.76,1,TRUE
981,16.35,0.2725,13.15,48.25688073,6.52,20.43,29.65,47,55.15,131.8,1,FALSE
1196,19.93,0.332166667,5.42,16.31710988,7.95,8.42,19.07,30,5.63,54.7,1,FALSE
10,0.17,2.83E-03,0.1,35.29411765,7.00E-02,0.16,2.93,0,6,8.93,1,FALSE
1085,18.08,0.301333333,16.9,56.0840708,7.21,26.25,36.16,52,6.5,94.66,1,FALSE
1158,19.3,0.321666667,11.68,36.31088083,7.7,18.14,28.54,41,29.95,99.49,1,TRUE
462,7.7,0.128333333,1.93,15.03896104,3.07,3,8.77,18,5.55,32.32,1,FALSE
1325,22.08,0.368,5.28,14.34782609,8.81,8.2,19.71,37,26.3,83.01,1,TRUE
1876,31.27,0.521166667,8.8,16.88519348,12.47,13.67,28.84,15,6,49.84,1,FALSE
721,12.02,0.200333333,4.18,20.86522463,4.79,6.49,13.98,0,9.75,23.73,3,FALSE
314,5.23,0.087166667,2.2,25.23900574,2.09,3.42,8.21,12,9.45,29.66,1,FALSE
633,10.55,0.175833333,7.66,43.56398104,4.21,11.9,18.81,22,10.25,51.06,1,FALSE
329,5.48,9.13E-02,2.38,26.05839416,2.19,3.7,8.59,0,6,14.59,1,FALSE
669,11.15,0.185833333,2.9,15.60538117,4.45,4.5,11.65,8,26.95,46.6,1,TRUE
1032,17.2,0.286666667,3.94,13.74418605,6.86,6.12,15.68,22,5.97,43.65,1,FALSE
1222,20.37,0.3395,6.21,18.2916053,8.13,9.65,20.48,0,26.63,47.11,1,TRUE
1740,29,0.483333333,11.01,22.77931034,11.57,17.1,31.37,15,30.38,76.75,1,TRUE
525,8.75,0.145833333,3.54,24.27428571,3.49,5.5,11.69,23,9.63,44.32,1,FALSE
324,5.4,9.00E-02,2.09,23.22222222,2.15,3.25,8.1,12,13.95,34.05,1,FALSE
1791,29.85,0.4975,3.64,7.316582915,11.91,5.65,20.26,0,13.5,33.76,1,FALSE
659,10.98,0.183,3.27,17.86885246,4.38,5.08,12.16,24,27.08,63.24,1,TRUE
1261,21.02,0.350333333,5.57,15.89914367,8.38,8.65,19.73,19,26.38,65.11,1,TRUE
99,1.65,0.0275,0.97,35.27272727,0.66,1.51,4.87,0,6,10.87,1,FALSE
2761,46.02,0.767,15.79,20.58670143,18.36,24.53,45.59,61,26.45,133.04,1,TRUE
268,4.47,7.45E-02,0.71,9.530201342,1.78,1.1,5.58,0,6,11.58,1,FALSE
167,2.78,4.63E-02,0.66,14.24460432,1.11,1.03,4.84,15,2.25,22.09,1,FALSE
693,11.55,0.1925,1.54,8,4.61,2.39,9.7,0,6,15.7,1,FALSE
1075,17.92,0.298666667,4.43,14.83258929,7.15,6.88,16.73,19,26.23,61.96,1,TRUE
775,12.92,0.215333333,3.75,17.41486068,5.15,5.83,13.68,23,13.6,50.28,1,FALSE
147,2.45,0.040833333,0.77,18.85714286,0.98,1.2,4.88,0,9.75,14.63,1,FALSE
1224,20.4,0.34,7.4,21.76470588,8.14,11.5,22.34,0,6,28.34,1,FALSE
359,5.98,9.97E-02,2,20.06688963,2.39,3.11,8.2,0,13.5,21.7,1,FALSE
374,6.23,0.103833333,1.79,17.23916533,2.49,2.78,7.97,16,13.1,37.07,1,FALSE
357,5.95,9.92E-02,1.38,13.91596639,2.37,2.14,7.21,0,13.5,20.71,1,FALSE
502,8.37,0.1395,2.49,17.84946237,3.34,3.87,9.91,0,13.5,23.41,1,FALSE
1328,22.13,0.368833333,9.75,26.43470402,8.83,15.15,26.68,0,62.63,89.31,1,FALSE
627,10.45,0.174166667,5.81,33.35885167,4.17,9.03,15.9,0,13.5,29.4,1,FALSE
406,6.77,0.112833333,2.14,18.96602659,2.7,3.32,8.72,22,2.75,33.47,1,FALSE
744,12.4,0.206666667,5.15,24.91935484,4.95,8,15.65,15,30.38,61.03,1,TRUE
698,11.63,0.193833333,2.57,13.25881341,4.64,3.99,11.33,23,5.88,40.21,1,FALSE
565,9.42,0.157,2.99,19.04458599,3.76,4.64,11.1,15,10.2,36.3,1,FALSE
773,12.88,0.214666667,2.25,10.48136646,5.14,3.5,11.34,15,10.2,36.54,4,FALSE
954,15.9,0.265,9.59,36.18867925,6.34,14.9,23.94,47,9.55,80.49,1,FALSE
2145,35.75,0.595833333,12.09,20.29090909,14.26,18.78,35.74,0,26.63,62.37,1,TRUE
846,14.1,0.235,4.26,18.12765957,5.63,6.62,14.95,0,9.75,24.7,1,FALSE
524,8.73,0.1455,2.74,18.83161512,3.48,4.26,10.44,16,6.5,32.94,2,FALSE
1986,33.1,0.551666667,10.64,19.28700906,13.2,16.53,32.43,0,34.13,66.56,1,TRUE
589,9.82,0.163666667,2.37,14.48065173,3.92,3.68,10.3,8,5.5,23.8,1,FALSE
941,15.68,0.261333333,2.85,10.90561224,6.26,4.43,13.39,18,5.7,37.09,1,FALSE
1110,18.5,0.308333333,4.02,13.03783784,7.38,6.24,16.32,27,34.2,77.52,1,TRUE
1155,19.25,0.320833333,3.38,10.53506494,7.68,5.25,15.63,15,9.75,40.38,2,FALSE
716,11.93,0.198833333,2.69,13.52891869,4.76,4.18,11.64,8,13.98,33.62,1,FALSE
1745,29.08,0.484666667,5.17,10.66712517,11.6,8.03,22.33,30,6.45,58.78,1,FALSE
919,15.32,0.255333333,4.99,19.54308094,6.11,7.75,16.56,26,30.7,73.26,1,TRUE
459,7.65,0.1275,2.01,15.76470588,3.05,3.12,8.87,17,26.2,52.07,1,TRUE
663,11.05,0.184166667,6.65,36.10859729,4.41,10.33,17.44,22,6.2,45.64,1,FALSE
4,7.00E-02,1.17E-03,6.00E-02,51.42857143,3.00E-02,9.00E-02,2.82,0,6,8.82,1,FALSE
921,15.35,0.255833333,6.55,25.60260586,6.12,10.17,18.99,21,30.38,70.37,1,TRUE
205,3.42,5.70E-02,0.97,17.01754386,1.36,1.51,5.57,8,5.5,19.07,1,FALSE
870,14.5,0.241666667,4.07,16.84137931,5.78,6.32,14.8,15,26.63,56.43,1,TRUE
717,11.95,0.199166667,5.65,28.36820084,4.77,8.78,16.25,0,30.38,46.63,1,TRUE
1230,20.5,0.341666667,10.96,32.07804878,8.18,17.03,27.91,30,9.75,67.66,1,FALSE
243,4.05,6.75E-02,1.27,18.81481481,1.62,1.97,6.29,9,10.2,25.49,1,FALSE
166,2.77,4.62E-02,0.4,8.664259928,1.1,0.62,4.42,0,13.5,17.92,1,FALSE
755,12.58,0.209666667,2.98,14.21303657,5.02,4.63,12.35,0,6,18.35,1,FALSE
1096,18.27,0.3045,9.48,31.13300493,7.29,14.73,24.72,26,30.33,81.05,1,TRUE
373,6.22,0.103666667,1.74,16.78456592,2.48,2.7,7.88,0,6,13.88,2,FALSE
601,10.02,0.167,3.22,19.28143713,4,5,11.7,24,10.05,45.75,1,FALSE
589,9.82,0.163666667,1.82,11.12016293,3.92,2.83,9.45,0,13.5,22.95,2,FALSE
839,13.98,0.233,9.06,38.88412017,5.58,14.07,22.35,40,27.05,89.4,1,TRUE
787,13.12,0.218666667,3.67,16.78353659,5.23,5.7,13.63,29,34.3,76.93,1,TRUE
2207,36.78,0.613,6.41,10.45676998,14.67,9.96,27.33,0,34.13,61.46,1,TRUE
624,10.4,0.173333333,3.15,18.17307692,4.15,4.89,11.74,0,6,17.74,1,FALSE
3232,53.87,0.897833333,13.21,14.71319844,21.49,20.52,44.71,0,9.75,54.46,2,FALSE
249,4.15,6.92E-02,1.29,18.65060241,1.66,2,6.36,0,6,12.36,1,FALSE
772,12.87,0.2145,4.09,19.06759907,5.13,6.35,14.18,16,26.45,56.63,1,TRUE
1085,18.08,0.301333333,5.34,17.72123894,7.21,8.3,18.21,24,10.2,52.41,1,FALSE
906,15.1,0.251666667,4.83,19.19205298,6.02,7.5,16.22,32,30.33,78.55,1,TRUE
570,9.5,0.158333333,2.59,16.35789474,3.79,4.02,10.51,0,6,16.51,1,FALSE
2466,41.1,0.685,10.75,15.69343066,16.4,16.7,35.8,0,6,41.8,1,FALSE
1114,18.57,0.3095,5.92,19.1276252,7.41,9.2,19.31,37,5.68,61.99,5,FALSE
459,7.65,0.1275,1.75,13.7254902,3.05,2.72,8.47,16,26.45,50.92,1,TRUE
870,14.5,0.241666667,3.93,16.26206897,5.78,6.1,14.58,0,6,20.58,1,FALSE
631,10.52,0.175333333,1.59,9.068441065,4.2,2.47,9.37,9,6,24.37,2,FALSE
570,9.5,0.158333333,3.83,24.18947368,3.79,5.95,12.44,24,6.3,42.74,1,FALSE
1066,17.77,0.296166667,3.44,11.6150816,7.09,5.34,15.13,0,26.63,41.76,5,TRUE
269,4.48,7.47E-02,1.98,26.51785714,1.79,3.08,7.57,14,26.2,47.77,1,TRUE
467,7.78,0.129666667,2.74,21.1311054,3.11,4.26,10.07,20,9.25,39.32,1,FALSE
2468,41.13,0.6855,9.87,14.39824945,16.41,15.33,34.44,0,55.13,89.57,1,FALSE
1854,30.9,0.515,9.03,17.53398058,12.33,14.03,29.06,0,13.5,42.56,1,FALSE
1156,19.27,0.321166667,4.12,12.82823041,7.69,6.4,16.79,0,6,22.79,1,FALSE
1072,17.87,0.297833333,4.7,15.78063794,7.13,7.3,17.13,0,9.75,26.88,1,FALSE
640,10.67,0.177833333,1.54,8.659793814,4.26,2.39,9.35,0,13.5,22.85,1,FALSE
601,10.02,0.167,2.8,16.76646707,4,4.35,11.05,0,9.75,20.8,1,FALSE
925,15.42,0.257,8.51,33.11284047,6.15,13.22,22.07,15,9.75,46.82,1,FALSE
4794,79.9,1.331666667,9.33,7.006257822,31.88,14.49,49.07,0,13.5,62.57,1,FALSE
507,8.45,0.140833333,2.17,15.40828402,3.37,3.37,9.44,0,6,15.44,3,FALSE
804,13.4,0.223333333,4.35,19.47761194,5.35,6.76,14.81,23,26.2,64.01,1,TRUE
2075,34.58,0.576333333,5.95,10.32388664,13.8,9.24,25.74,37,13.63,76.37,1,FALSE
989,16.48,0.274666667,4.83,17.58495146,6.58,7.5,16.78,21,10.2,47.98,1,FALSE
578,9.63,0.1605,2.41,15.01557632,3.84,3.74,10.28,14,5.95,30.23,1,FALSE
405,6.75,0.1125,1.9,16.88888889,2.69,2.95,8.34,11,5.95,25.29,1,FALSE
1628,27.13,0.452166667,8.01,17.71470697,10.82,12.44,25.96,38,34.45,98.41,1,TRUE
595,9.92,0.165333333,2.49,15.06048387,3.96,3.87,10.53,14,5.95,30.48,1,FALSE
287,4.78,7.97E-02,1.51,18.9539749,1.91,2.35,6.96,0,6,12.96,1,FALSE
1165,19.42,0.323666667,5.47,16.90010299,7.75,8.5,18.95,0,26.63,45.58,2,TRUE
711,11.85,0.1975,3.48,17.62025316,4.73,5.41,12.84,19,6.35,38.19,1,FALSE
649,10.82,0.180333333,10.09,55.95194085,4.32,15.67,22.69,0,9.75,32.44,1,FALSE
662,11.03,0.183833333,2.9,15.77515866,4.4,4.5,11.6,8,9.85,29.45,1,FALSE
72,1.2,0.02,0.56,28,0.48,0.87,4.05,0,6,10.05,1,FALSE
1304,21.73,0.362166667,15.29,42.21813162,8.67,23.75,35.12,22,2.75,59.87,2,FALSE
1618,26.97,0.4495,11.75,26.14015573,10.76,18.25,31.71,0,26.63,58.34,2,TRUE
15,0.25,4.17E-03,0.14,33.6,0.1,0.22,3.02,0,2.25,5.27,1,FALSE
1860,31,0.516666667,5.99,11.59354839,12.37,9.31,24.38,35,26.95,86.33,1,TRUE
686,11.43,0.1905,3.15,16.53543307,4.56,4.89,12.15,0,26.63,38.78,1,TRUE
205,3.42,5.70E-02,1.27,22.28070175,1.36,1.97,6.03,0,6,12.03,1,FALSE
654,10.9,0.181666667,1.93,10.62385321,4.35,3,10.05,44,6.1,60.15,1,FALSE
392,6.53,0.108833333,1.06,9.739663093,2.61,1.65,6.96,12,13.2,32.16,1,FALSE
574,9.57,0.1595,1.93,12.10031348,3.82,3,9.52,0,2.25,11.77,1,FALSE
436,7.27,0.121166667,2.16,17.82668501,2.9,3.36,8.96,19,5.68,33.64,1,FALSE
305,5.08,8.47E-02,1.29,15.23622047,2.03,2,6.73,0,13.5,20.23,1,FALSE
748,12.47,0.207833333,4.67,22.46992783,4.97,7.25,14.92,0,6,20.92,1,FALSE
244,4.07,6.78E-02,0.95,14.004914,1.62,1.48,5.8,14,9.93,29.73,1,FALSE
319,5.32,8.87E-02,1.09,12.29323308,2.12,1.69,6.51,38,26.13,70.64,1,TRUE
410,6.83,0.113833333,2.14,18.79941435,2.73,3.32,8.75,0,6,14.75,1,FALSE
551,9.18,0.153,2.11,13.79084967,3.66,3.28,9.64,16,6.5,32.14,1,FALSE
390,6.5,0.108333333,1.8,16.61538462,2.59,2.8,8.09,14,5.65,27.74,1,FALSE
477,7.95,0.1325,1.96,14.79245283,3.17,3.04,8.91,0,6,14.91,2,FALSE
811,13.52,0.225333333,3.93,17.4408284,5.39,6.1,14.19,0,6,20.19,1,FALSE
2383,39.72,0.662,7.24,10.93655589,15.84,11.25,29.79,0,26.63,56.42,1,TRUE
853,14.22,0.237,3.43,14.47257384,5.67,5.33,13.7,0,26.63,40.33,1,TRUE
2028,33.8,0.563333333,5.1,9.053254438,13.48,7.92,24.1,0,13.5,37.6,1,FALSE
1672,27.87,0.4645,6.21,13.36921421,11.12,9.65,23.47,19,26.98,69.45,1,TRUE
570,9.5,0.158333333,1.77,11.17894737,3.79,2.75,9.24,0,13.5,22.74,2,FALSE
352,5.87,9.78E-02,1.77,18.09199319,2.34,2.75,7.79,0,13.5,21.29,1,FALSE
13,0.22,3.67E-03,0.02,5.454545455,9.00E-02,3.00E-02,2.82,0,2.25,5.07,1,FALSE
610,10.17,0.1695,1.82,10.73746313,4.06,2.83,9.59,0,9.75,19.34,1,FALSE
995,16.58,0.276333333,4.54,16.42943305,6.62,7.05,16.37,0,6,22.37,1,FALSE
3033,50.55,0.8425,9.04,10.72997033,20.17,14.04,36.91,0,26.63,63.54,1,TRUE
2608,43.47,0.7245,18.57,25.63146998,17.34,28.85,48.89,0,62.63,111.52,1,FALSE
4402,73.37,1.222833333,28.9,23.63363773,29.27,44.89,76.86,96,88.65,261.51,1,FALSE
785,13.08,0.218,2.46,11.28440367,5.22,3.82,11.74,0,6,17.74,1,FALSE
368,6.13,0.102166667,1.71,16.73735726,2.45,2.66,7.81,0,2.25,10.06,2,FALSE
1871,31.18,0.519666667,6.98,13.43168698,12.44,10.84,25.98,0,2.25,28.23,1,FALSE
364,6.07,0.101166667,1.08,10.67545305,2.42,1.68,6.8,12,13.2,32,4,FALSE
816,13.6,0.226666667,2.51,11.07352941,5.43,3.9,12.03,15,6,33.03,1,FALSE
1395,23.25,0.3875,4.92,12.69677419,9.28,7.64,19.62,31,33.95,84.57,1,TRUE
632,10.53,0.1755,2.66,15.15669516,4.2,4.13,11.03,0,30.38,41.41,1,TRUE
98,1.63,2.72E-02,1.14,41.96319018,0.65,1.77,5.12,0,6,11.12,1,FALSE
614,10.23,0.1705,2.45,14.36950147,4.08,3.81,10.59,15,9.45,35.04,2,FALSE
884,14.73,0.2455,9.46,38.53360489,5.88,14.7,23.28,0,9.75,33.03,1,FALSE
299,4.98,8.30E-02,1.77,21.3253012,1.99,2.75,7.44,9,6.45,22.89,1,FALSE
576,9.6,0.16,3.56,22.25,3.83,5.53,12.06,29,27.02,68.08,1,TRUE
1376,22.93,0.382166667,7.23,18.91844745,9.15,11.23,23.08,0,6,29.08,2,FALSE
1449,24.15,0.4025,3.78,9.391304348,9.63,5.87,18.2,37,26.3,81.5,1,TRUE
364,6.07,0.101166667,1.56,15.42009885,2.42,2.42,7.54,15,6,28.54,1,FALSE
292,4.87,8.12E-02,0.97,11.95071869,1.94,1.51,6.15,0,13.5,19.65,1,FALSE
314,5.23,0.087166667,1.24,14.22562141,2.09,1.93,6.72,0,6,12.72,1,FALSE
308,5.13,8.55E-02,1.24,14.50292398,2.05,1.93,6.68,15,6,27.68,1,FALSE
667,11.12,0.185333333,4.2,22.6618705,4.43,6.52,13.65,0,26.63,40.28,1,TRUE
785,13.08,0.218,5.21,23.89908257,5.22,8.09,16.01,24,26.7,66.71,1,TRUE
268,4.47,7.45E-02,1.3,17.44966443,1.78,2.02,6.5,15,13.8,35.3,1,FALSE
269,4.48,7.47E-02,1.63,21.83035714,1.79,2.53,7.02,0,6,13.02,6,FALSE
5255,87.58,1.459666667,21.63,14.8184517,34.94,33.6,71.24,0,9.75,80.99,2,FALSE
176,2.93,4.88E-02,1.06,21.70648464,1.17,1.65,5.52,0,6,11.52,2,FALSE
369,6.15,0.1025,1.21,11.80487805,2.45,1.88,7.03,0,6,13.03,1,FALSE
338,5.63,9.38E-02,1.87,19.92895204,2.25,2.9,7.85,19,26.45,53.3,1,TRUE
506,8.43,0.1405,1.64,11.67259786,3.36,2.55,8.61,1,13.1,22.71,1,FALSE
848,14.13,0.2355,3.2,13.5881104,5.64,4.97,13.31,17,5.95,36.26,1,FALSE
1420,23.67,0.3945,28.42,72.04055767,9.44,44.15,56.29,89,55.15,200.44,1,FALSE
1017,16.95,0.2825,4.89,17.30973451,6.76,7.6,17.06,0,9.75,26.81,1,FALSE
421,7.02,0.117,4.09,34.95726496,2.8,6.35,11.85,0,26.63,38.48,1,TRUE
407,6.78,0.113,1.48,13.09734513,2.71,2.3,7.71,10,6.2,23.91,1,FALSE
726,12.1,0.201666667,2.22,11.00826446,4.83,3.45,10.98,24,26.17,61.15,6,TRUE
720,12,0.2,1.96,9.8,4.79,3.04,10.53,0,6,16.53,1,FALSE
1638,27.3,0.455,14.42,31.69230769,10.89,22.4,35.99,49,26.45,111.44,1,TRUE
1872,31.2,0.52,17.22,33.11538462,12.45,26.75,41.9,0,55.13,97.03,1,FALSE
845,14.08,0.234666667,3.25,13.84943182,5.62,5.05,13.37,18,10.2,41.57,1,FALSE
282,4.7,7.83E-02,1.5,19.14893617,1.88,2.33,6.91,0,9.75,16.66,1,FALSE
1425,23.75,0.395833333,3.6,9.094736842,9.47,5.59,17.76,29,26.2,72.96,6,TRUE
824,13.73,0.228833333,2.98,13.0225783,5.48,4.63,12.81,21,26.7,60.51,1,TRUE
293,4.88,8.13E-02,1.06,13.03278689,1.95,1.65,6.3,0,6,12.3,1,FALSE
748,12.47,0.207833333,2.59,12.46190858,4.97,4.02,11.69,29,27.02,67.71,1,TRUE
536,8.93,0.148833333,1.96,13.16909295,3.56,3.04,9.3,0,6,15.3,1,FALSE
446,7.43,0.123833333,2.22,17.92732167,2.97,3.45,9.12,0,6,15.12,1,FALSE
933,15.55,0.259166667,3.88,14.97106109,6.2,6.03,14.93,18,6.45,39.38,1,FALSE
415,6.92,0.115333333,1.96,16.99421965,2.76,3.04,8.5,0,6,14.5,1,FALSE
2470,41.17,0.686166667,7.89,11.49866408,16.42,12.26,31.38,15,26.63,73.01,1,TRUE
2042,34.03,0.567166667,4.68,8.251542756,13.58,7.27,23.55,37,26.45,87,1,TRUE
1100,18.33,0.3055,2.91,9.525368249,7.31,4.52,14.53,24,26.7,65.23,1,TRUE
99,1.65,0.0275,6.00E-02,2.181818182,0.66,9.00E-02,3.45,0,9.75,13.2,1,FALSE
634,10.57,0.176166667,4.14,23.50047304,4.22,6.43,13.35,0,6,19.35,1,FALSE
1978,32.97,0.5495,13.2,24.02183803,13.15,20.51,36.36,0,34.13,70.49,1,TRUE
677,11.28,0.188,2.72,14.46808511,4.5,4.23,11.43,15,6.45,32.88,1,FALSE
5483,91.38,1.523,10.81,7.097833224,36.46,16.79,55.95,86,33.7,175.65,1,TRUE
1236,20.6,0.343333333,10.62,30.93203883,8.22,16.5,27.42,47,55.15,129.57,1,FALSE
1429,23.82,0.397,4.09,10.302267,9.5,6.35,18.55,25,6.2,49.75,1,FALSE
302,5.03,8.38E-02,1.35,16.10337972,2.01,2.1,6.81,9,6.45,22.26,4,FALSE
673,11.22,0.187,2.62,14.01069519,4.47,4.07,11.24,0,9.75,20.99,1,FALSE
991,16.52,0.275333333,2.9,10.53268765,6.59,4.5,13.79,18,6.45,38.24,1,FALSE
1153,19.22,0.320333333,11.23,35.05723205,7.67,17.45,27.82,34,13.7,75.52,1,FALSE
835,13.92,0.232,3.43,14.78448276,5.55,5.33,13.58,17,5.95,36.53,1,FALSE
86,1.43,2.38E-02,0.32,13.42657343,0.57,0.5,3.77,7,6.13,16.9,1,FALSE
802,13.37,0.222833333,3.07,13.77711294,5.33,4.77,12.8,0,6,18.8,1,FALSE
441,7.35,0.1225,2.43,19.83673469,2.93,3.77,9.4,11,26.88,47.28,2,TRUE
270,4.5,7.50E-02,1.54,20.53333333,1.8,2.39,6.89,0,6,12.89,1,FALSE
1878,31.3,0.521666667,13.86,26.5686901,12.49,21.53,36.72,0,22.88,59.6,1,TRUE
405,6.75,0.1125,1.85,16.44444444,2.69,2.87,8.26,11,5.95,25.21,6,FALSE
877,14.62,0.243666667,3.81,15.63611491,5.83,5.92,14.45,23,26.2,63.65,1,TRUE
615,10.25,0.170833333,3.38,19.78536585,4.09,5.25,12.04,15,6.38,33.42,1,FALSE
1304,21.73,0.362166667,11.44,31.58766682,8.67,17.77,29.14,41,26.95,97.09,1,TRUE
3188,53.13,0.8855,10.69,12.07227555,21.2,16.61,40.51,0,9.75,50.26,1,FALSE
1105,18.42,0.307,6.55,21.33550489,7.35,10.17,20.22,31,5.6,56.82,1,FALSE
656,10.93,0.182166667,5.31,29.14913083,4.36,8.25,15.31,0,22.88,38.19,2,TRUE
272,4.53,7.55E-02,1.3,17.21854305,1.81,2.02,6.53,5,5.72,17.25,1,FALSE
1,0.02,3.33E-04,0.02,60,0.01,3.00E-02,2.74,19,2.6,24.34,1,FALSE
1084,18.07,0.301166667,3.86,12.81682346,7.21,6,15.91,0,6,21.91,1,FALSE
1987,33.12,0.552,11.93,21.61231884,13.21,18.53,34.44,0,34.13,68.57,1,TRUE
386,6.43,0.107166667,1.45,13.53032659,2.57,2.25,7.52,16,33.88,57.4,1,TRUE
1098,18.3,0.305,3.75,12.29508197,7.3,5.83,15.83,26,5.88,47.71,1,FALSE
657,10.95,0.1825,4.35,23.83561644,4.37,6.76,13.83,21,26.63,61.46,1,TRUE
453,7.55,0.125833333,1.27,10.09271523,3.01,1.97,7.68,0,6,13.68,1,FALSE
695,11.58,0.193,2.19,11.34715026,4.62,3.4,10.72,0,6,16.72,1,FALSE
937,15.62,0.260333333,3.44,13.21382843,6.23,5.34,14.27,23,26.95,64.22,1,TRUE
967,16.12,0.268666667,3.69,13.73449132,6.43,5.73,14.86,15,34.13,63.99,1,TRUE
1424,23.73,0.3955,3.98,10.06321113,9.47,6.18,18.35,0,6,24.35,4,FALSE
651,10.85,0.180833333,2.62,14.48847926,4.33,4.07,11.1,0,6,17.1,2,FALSE
1567,26.12,0.435333333,9.7,22.28177642,10.42,15.07,28.19,40,26.45,94.64,1,TRUE
574,9.57,0.1595,2.43,15.23510972,3.82,3.77,10.29,16,6.5,32.79,1,FALSE
207,3.45,5.75E-02,1.54,26.7826087,1.38,2.39,6.47,0,13.5,19.97,1,FALSE
270,4.5,7.50E-02,2.17,28.93333333,1.8,3.37,7.87,15,13.5,36.37,1,FALSE
984,16.4,0.273333333,4.35,15.91463415,6.54,6.76,16,21,5.63,42.63,1,FALSE
433,7.22,0.120333333,2.29,19.03047091,2.88,3.56,9.14,8,26.95,44.09,5,TRUE
658,10.97,0.182833333,0.27,1.476754786,4.38,0.42,7.5,8,9.25,24.75,1,FALSE
2028,33.8,0.563333333,9.85,17.4852071,13.48,15.3,31.48,0,26.63,58.11,2,TRUE
893,14.88,0.248,6.34,25.56451613,5.94,9.85,18.49,0,6,24.49,1,FALSE
325,5.42,9.03E-02,2.54,28.11808118,2.16,3.95,8.81,16,14,38.81,1,FALSE
448,7.47,0.1245,1.53,12.28915663,2.98,2.38,8.06,12,9.45,29.51,1,FALSE
530,8.83,0.147166667,1.72,11.68742922,3.52,2.67,8.89,12,5.7,26.59,1,FALSE
685,11.42,0.190333333,2.2,11.558669,4.55,3.42,10.67,0,6,16.67,1,FALSE
523,8.72,0.145333333,1.61,11.07798165,3.48,2.5,8.68,0,6,14.68,1,FALSE
1166,19.43,0.323833333,5.79,17.87956768,7.75,8.99,19.44,22,10.25,51.69,2,FALSE
405,6.75,0.1125,2.74,24.35555556,2.69,4.26,9.65,12,6.38,28.03,1,FALSE
681,11.35,0.189166667,1.93,10.20264317,4.53,3,10.23,18,26.63,54.86,2,TRUE
850,14.17,0.236166667,3.03,12.82992237,5.65,4.71,13.06,27,26.92,66.98,1,TRUE
435,7.25,0.120833333,1.29,10.67586207,2.89,2,7.59,0,6,13.59,1,FALSE
325,5.42,9.03E-02,2,22.1402214,2.16,3.11,7.97,15,13.13,36.1,6,FALSE
663,11.05,0.184166667,3.19,17.32126697,4.41,4.96,12.07,21,34.2,67.27,1,TRUE
595,9.92,0.165333333,2.33,14.09274194,3.96,3.62,10.28,16,6.5,32.78,2,FALSE
760,12.67,0.211166667,2.01,9.518547751,5.05,3.12,10.87,19,26.45,56.32,6,TRUE
623,10.38,0.173,2.41,13.93063584,4.14,3.74,10.58,15,13.5,39.08,1,FALSE
669,11.15,0.185833333,2.57,13.82959641,4.45,3.99,11.14,15,5.63,31.77,2,FALSE
562,9.37,0.156166667,7.15,45.78441836,3.74,11.11,17.55,0,32.25,49.8,2,FALSE
233,3.88,6.47E-02,1.38,21.34020619,1.55,2.14,6.39,0,6,12.39,1,FALSE
459,7.65,0.1275,2.48,19.45098039,3.05,3.85,9.6,17,26.2,52.8,1,TRUE
1651,27.52,0.458666667,15.45,33.68459302,10.98,24,37.68,0,26.63,64.31,1,TRUE
1504,25.07,0.417833333,6.08,14.55125648,10,9.44,22.14,17,26.5,65.64,1,TRUE
345,5.75,0.095833333,1.85,19.30434783,2.29,2.87,7.86,10,6.2,24.06,1,FALSE
319,5.32,8.87E-02,0.95,10.71428571,2.12,1.48,6.3,10,9.95,26.25,1,FALSE
2260,37.67,0.627833333,16.61,26.45606583,15.03,25.8,43.53,8,26.13,77.66,1,TRUE
591,9.85,0.164166667,3.22,19.6142132,3.93,5,11.63,18,6.38,36.01,1,FALSE
679,11.32,0.188666667,5.99,31.74911661,4.51,9.31,16.52,25,5.9,47.42,1,FALSE
284,4.73,7.88E-02,1.34,16.99788584,1.89,2.08,6.67,0,6,12.67,1,FALSE
676,11.27,0.187833333,0.58,3.087843833,4.49,0.9,8.09,0,9.75,17.84,2,FALSE
531,8.85,0.1475,3.07,20.81355932,3.53,4.77,11,0,6,17,1,FALSE
681,11.35,0.189166667,2.83,14.96035242,4.53,4.4,11.63,0,6,17.63,1,FALSE
374,6.23,0.103833333,2.22,21.38041734,2.49,3.45,8.64,22,6.5,37.14,6,FALSE
522,8.7,0.145,2.53,17.44827586,3.47,3.93,10.1,8,5.5,23.6,1,FALSE
106,1.77,2.95E-02,0.55,18.6440678,0.7,0.85,4.25,7,9.95,21.2,5,FALSE
1052,17.53,0.292166667,4.31,14.75185396,6.99,6.7,16.39,0,6,22.39,1,FALSE
831,13.85,0.230833333,4.18,18.10830325,5.53,6.49,14.72,17,26.58,58.3,1,TRUE
903,15.05,0.250833333,7.77,30.97674419,6,12.07,20.77,32,34.45,87.22,1,TRUE
170,2.83,4.72E-02,1.01,21.41342756,1.13,1.57,5.4,0,6,11.4,1,FALSE
123,2.05,3.42E-02,0.68,19.90243902,0.82,1.06,4.58,0,6,10.58,1,FALSE
